[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-0.19999998807907104]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,-1.100000023841858,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,-1.2000000476837158,0.3499999940395355,0.44999998807907104,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[-0.550000011920929,0.0,-1.2000000476837158,-0.550000011920929,-0.10000000149011612,0.0,-0.6000000238418579,-0.550000011920929,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000476837158,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[-0.6000000238418579,0.0,-0.3499999940395355,-1.2000000476837158,0.0,-0.32500001788139343,-0.550000011920929,0.6499999761581421,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,-0.6000000238418579,-0.6499999761581421,0.0,-0.875,0.20000000298023224,0.0,-0.550000011920929]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000596046448,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[-1.0,0.0,-0.5,-0.550000011920929,0.0,-0.5,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0]	[1,9]#[-1.100000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[-0.050000011920928955,0.0,-0.5,0.44999998807907104,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,-0.30000001192092896,-0.5,0.0,0.0,0.42500001192092896,-0.6499999761581421,-0.32500001788139343]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,-1.100000023841858,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[-0.5,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,-0.5,-0.10000000894069672,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.03593749552965164,0.0,-0.5249999761581421,-0.15000000596046448,0.0,-0.16935423016548157,0.625,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.762499988079071,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.6000000238418579,0.0,-0.48750001192092896,0.8125,0.0,0.0,0.0,-1.2000000476837158,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.10000000149011612,0.0,-1.100000023841858,-0.550000011920929,0.0,0.8125,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-0.550000011920929,0.0,0.800000011920929]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[-0.10000000149011612,0.0,0.7749999761581421,0.5,0.0,0.0,0.0,-1.100000023841858,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.8499999642372131,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[-0.6000000238418579,0.0,0.4000000059604645,0.0,0.0,-0.625,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.6000000238418579,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1.2000000476837158]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,1.0,0.0,-0.550000011920929,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.100000023841858]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[-0.550000011920929,0.0,-1.0,0.0,0.0,0.44999998807907104,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.10000000149011612,0.0,-0.550000011920929,0.0,0.0,0.44999998807907104,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.44999998807907104,0.0,-0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.32499998807907104,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.770312488079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[-0.05000000074505806,0.0,0.75,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[-1.100000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.550000011920929,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[-0.550000011920929,0.0,-0.6499999761581421,0.0,0.3499999940395355,-0.550000011920929,0.0,-0.550000011920929,-0.6000000238418579]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-1.2000000476837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499999642372131]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[-1.1472655534744263,0.0,-1.0,0.0,0.0,-1.006250023841858,-1.1062499284744263,-1.0675780773162842,-1.091406226158142]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[-0.5,0.0,-0.05000000074505806,0.0,0.0,-1.100000023841858,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.675000011920929,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000894069672,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44999998807907104]
